statvar,dcid
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Male,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Male
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Male,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Male
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Male,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Male
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_Citizen_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_Citizen_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_VisaHolder_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_NotHispanicOrLatino_Female,Count_Person_CitizenshipUnknown_EducationalAttainmentDoctorateDegree_UnknownEthnicity_Female
